product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date,sales_growth,product_id_09728c35-ae6c-4ac6-a7b4-eff32b3574c3,product_id_0985f295-bb82-484f-9cab-76637e8e8bdb,product_id_0bd5bf2b-be0a-4ba0-aa92-059021b169e3,product_id_0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,product_id_10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,product_id_1c48eb53-85bc-4b76-92ef-97d240a8a227,product_id_28f45387-03b8-48f9-b67c-d921d29f60b6,product_id_3b5d009c-ae38-4a53-9c94-f1853d67f882,product_id_3b87981b-375b-494a-9b11-00bf7144143a,product_id_403d5331-41ba-4a1a-86d2-e1599b965c1b,product_id_4a0f8862-c851-4073-bc17-3a3d93834902,product_id_57ad2178-9598-4981-b0f7-78a91162821e,product_id_5feb3ab1-f866-4401-b84a-d4d4d6168c8f,product_id_6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,product_id_7ba3ccef-363a-40c5-9bbd-a451068846c5,product_id_857e56ee-a962-479e-99f0-983999e858bd,product_id_8a279b7d-f76f-44c1-8df6-e7db17a391d6,product_id_8dc0c292-d59b-4692-bcc4-2003c0177ea7,product_id_8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,product_id_921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,product_id_9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,product_id_b12c721e-8301-4b08-8ac3-d435be9b8b32,product_id_be996df6-1780-4352-8b7d-1f927279aa49,product_id_c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,product_id_c81f400e-c19f-417f-99fb-039a19506e85,product_id_dd7f2ac0-a03a-487d-bf43-96d8415c3a60,product_id_e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,product_id_f0fa3446-1398-417a-bda7-de131121a15b,category_Dairy,category_Fruits,category_Grains,category_Livestock,category_Vegetables
Chicken,3.31,49459,36531,12928,Ranchers Pride,"North Savannah, MD",2022-10-20,2.546246602077089,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Blueberries,5.15,47974,27497,20477,Orchard Lane Farms,"Loveland, VA",2022-03-12,2.126933787128713,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Butter,4.7,26757,19283,7474,Dairyland Co-op,"Jocelynberg, SC",2023-06-14,0.9416906773453143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Chicken,2.82,49308,41841,7467,Organic Meats Co.,"Madysontown, AZ",2023-07-10,5.598207118009098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Oats,0.84,45304,23273,22031,Organic Grain Collective,"East Geovannimouth, UT",2022-05-14,3.116780500870497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Oranges,3.35,49332,30554,18778,Berry Fields,"Fort Geraldineworth, WY",2022-12-26,1.3868639644137806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Strawberries,5.71,41303,4944,36359,Citrus World Inc.,"Nikolasfield, CA",2023-08-12,0.26328682500798806,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Butter,5.02,16257,12997,3260,Organic Valley,"Berniechester, MI",2023-06-17,0.3574630765422591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Peaches,2.94,23450,15489,7961,Citrus World Inc.,"Trujillo Alto, MS",2023-11-03,4.751226993865031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Wheat,0.45,32010,9950,22060,Golden Harvest Agriculture,"Zulaufshire, CO",2022-08-09,1.2498429845496797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Oranges,2.29,26565,16429,10136,Golden Orchards,"Boscobury, VT",2022-09-10,0.7447416137805983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Peaches,3.38,8049,6223,1826,Berry Fields,"Shyanneport, KS",2022-06-05,0.613950276243094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Lamb,11.32,38531,35105,3426,Ranchers Pride,"East Syblehaven, RI",2022-10-07,19.225082146768894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Potatoes,0.86,2039,1771,268,Green Valley Farms,"Fort Vivian, WY",2022-12-16,0.5169293636894338,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Pork,6.36,15192,15015,177,Country Fresh Meats,"Grantview, FL",2023-02-19,56.026119402985074,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Oranges,2.57,4138,222,3916,Golden Orchards,"Wiegandfield, ME",2022-01-29,1.2542372881355932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Rye,0.8,3381,598,2783,Organic Grain Collective,"Wehnerton, NH",2023-08-16,0.15270684371807966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Peaches,3.66,30373,23720,6653,Berry Fields,"Strackecester, AZ",2022-01-24,8.523176428314768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Blueberries,5.54,3527,2342,1185,Golden Orchards,"West Lucilehaven, WV",2022-03-04,0.35202164437096045,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Potatoes,0.65,48679,44914,3765,Sunrise Agriculture,"East Lonieborough, WV",2022-02-16,37.90210970464135,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Pork,5.61,39803,28821,10982,Prime Meats LLC,"Port Maryboro, MA",2023-05-23,7.654980079681275,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Barley,0.7,32680,30092,2588,Organic Grain Collective,"Port Arleneport, NH",2023-06-20,2.7401201966854853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Lamb,10.8,36448,3350,33098,Country Fresh Meats,"Chicopee, ND",2023-08-05,1.294435857805255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Apples,2.92,48033,19720,28313,Citrus World Inc.,"West Aryanna, MT",2022-01-02,0.5958063931355368,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chicken,3.23,49181,9343,39838,Organic Meats Co.,"Port Jarred, MT",2023-09-08,0.32998975735527847,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Milk,0.98,6688,1458,5230,Dairyland Co-op,"Rempelcester, ME",2022-11-28,0.03659822280234951,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Oats,0.7,17590,15470,2120,Midwest Grains Co.,"East Alizamouth, NE",2022-06-02,2.9579349904397705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Corn,0.63,34099,9203,24896,Farmers Grain Union,"Beerport, MT",2022-02-23,4.341037735849056,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lamb,10.94,46778,42660,4118,Organic Meats Co.,"Eastonberg, MD",2022-06-18,1.7135282776349614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Chicken,2.73,13173,4262,8911,Organic Meats Co.,"Rancho Santa Margarita, PA",2022-02-21,1.034968431277319,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Chicken,3.42,41816,17598,24218,Ranchers Pride,"Port Korbin, UT",2023-11-03,1.9748625294579734,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Rye,0.97,28190,19271,8919,Farmers Grain Union,"Buckridgeport, TN",2022-04-07,0.79573044842679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Oranges,2.8,48462,1040,47422,Citrus World Inc.,"Shanelland, MI",2023-05-11,0.11660500056060097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Potatoes,0.73,9052,7080,1972,Nature's Best Produce,"Amelyville, OH",2023-02-23,0.14929779427270043,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cheese,9.0,5747,253,5494,Fresh Dairy Farms,"El Cajon, WV",2022-02-16,0.12829614604462475,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chicken,3.41,4376,2916,1460,Organic Meats Co.,"Parkerberg, KY",2023-05-18,0.5307608299963597,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Strawberries,4.51,32145,24691,7454,Berry Fields,"Port Lennieton, OR",2022-07-12,16.911643835616438,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Beef,11.55,42306,40600,1706,Country Fresh Meats,"Shawnee, VT",2022-06-04,5.446740005366246,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Peaches,2.9,10883,4960,5923,Citrus World Inc.,"Doyleshire, MA",2023-01-18,2.9073856975381007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Grapes,3.44,7352,3047,4305,Golden Orchards,"Feilstead, ME",2022-04-30,0.5144352524058754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt,2.95,10538,6645,3893,Organic Valley,"Burleson, NV",2022-04-12,1.543554006968641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rice,1.16,24384,12010,12374,Farmers Grain Union,"Ramonstad, SC",2023-07-24,3.08502440277421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Chicken,2.49,5763,3186,2577,Organic Meats Co.,"North Laverneview, AR",2023-04-27,0.25747535154355905,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Yogurt,2.56,30569,10385,20184,Fresh Dairy Farms,"East Gregland, UT",2023-01-19,4.02987970508343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Corn,0.65,40899,25864,15035,Organic Grain Collective,"Decatur, VA",2023-02-24,1.2814110186286167,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rye,0.86,4795,1972,2823,Midwest Grains Co.,"New Caleb, PA",2022-04-21,0.13116062520784835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Rye,0.83,40911,3405,37506,Golden Harvest Agriculture,"South Kennedybury, TN",2022-04-21,1.206163655685441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Blueberries,5.05,16144,8371,7773,Citrus World Inc.,"North Shawnborough, WY",2023-10-07,0.22319095611368847,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Grapes,3.66,18784,15636,3148,Orchard Lane Farms,"Laceycester, NE",2023-01-20,2.011578541103821,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lamb,10.58,15831,8206,7625,Country Fresh Meats,"Eltaport, KY",2022-03-26,2.6067344345616266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Rice,0.89,37673,26976,10697,Organic Grain Collective,"Wuckertfurt, CO",2022-03-05,3.5378360655737704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Milk,1.01,43645,8680,34965,Organic Valley,"Alexandreahaven, IN",2022-10-03,0.8114424605029448,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pork,6.38,15574,1415,14159,Prime Meats LLC,"South Bryanaville, WY",2023-10-13,0.04046904046904047,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Butter,5.05,45866,44323,1543,Dairyland Co-op,"South Lenora, OK",2022-01-15,3.1303764390140545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Lettuce,0.93,31407,26186,5221,Sunrise Agriculture,"East Allisonfurt, NY",2022-01-27,16.970836033700582,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Peaches,4.07,42133,12113,30020,Golden Orchards,"North Rowenaside, KY",2022-08-16,2.320053629572879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Rye,1.02,49416,6077,43339,Organic Grain Collective,"Norman, TX",2023-06-19,0.2024317121918721,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Corn,0.57,35252,22391,12861,Midwest Grains Co.,"Jeramieboro, MT",2022-02-12,0.5166478229769953,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Onions,1.06,46737,36648,10089,Nature's Best Produce,"Manteca, AR",2023-10-30,2.8495451364590623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Lettuce,0.85,17761,10693,7068,Green Valley Farms,"Cincinnati, WA",2023-06-24,1.0598671820794925,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Beef,11.99,21053,2811,18242,Organic Meats Co.,"Brentwood, NY",2022-07-31,0.3977079796264856,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Lamb,11.43,12951,7400,5551,Country Fresh Meats,"Millcreek, OH",2023-01-31,0.40565727442166427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Tomatoes,2.18,7348,2729,4619,Nature's Best Produce,"South Jarredfield, CO",2023-07-23,0.49162313096739324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Butter,4.58,7966,7240,726,Happy Cows Dairy,"Yesseniastad, HI",2022-01-14,1.5674388395756658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Potatoes,0.8,13090,11716,1374,Nature's Best Produce,"New Kale, MA",2023-01-10,16.137741046831955,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Rye,0.78,30907,30200,707,Farmers Grain Union,"West Trevionworth, MD",2022-07-06,21.979621542940322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Butter,4.94,45067,13047,32020,Dairyland Co-op,"Robbieworth, MS",2023-11-09,18.454031117397452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Beef,10.15,36509,24151,12358,Ranchers Pride,"Destineystead, NV",2022-12-28,0.7542473454091193,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cheese,7.56,20327,10597,9730,Dairyland Co-op,"Fort Khalid, CA",2023-12-06,0.857501213788639,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Lamb,11.14,45606,12872,32734,Ranchers Pride,"Oletaburgh, TX",2022-02-14,1.3229188078108942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Lamb,12.41,42112,11359,30753,Prime Meats LLC,"Fort Maryse, NC",2022-01-14,0.34700922588134664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Cheese,8.18,23445,9241,14204,Happy Cows Dairy,"Reingerhaven, MD",2023-02-04,0.30049100900725134,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Bananas,1.27,8384,6181,2203,Golden Orchards,"Vladimirburgh, MS",2022-04-01,0.4351591101098282,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Barley,0.8,25006,9353,15653,Organic Grain Collective,"East Cletaborough, MD",2023-03-14,4.245574216976849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Cheese,9.1,14694,9742,4952,Organic Valley,"Lake Leonel, GA",2022-10-02,0.6223727081070721,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cabbage,0.61,15971,12597,3374,Fresh Harvest Co.,"Barrowsview, NC",2023-04-15,2.5438206785137316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lamb,11.8,14002,12788,1214,Ranchers Pride,"Milomouth, IL",2022-11-15,3.790160047421458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Carrots,1.07,4846,3928,918,Fresh Harvest Co.,"North Adityahaven, OR",2022-02-18,3.2355848434925867,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lamb,12.57,45215,33831,11384,Ranchers Pride,"North Lesly, WA",2022-01-02,36.85294117647059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Beef,9.8,39816,27612,12204,Ranchers Pride,"Palatine, NM",2023-08-28,2.4255094869992972,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Strawberries,4.57,36674,10444,26230,Citrus World Inc.,"New Raquelfort, LA",2022-06-07,0.8557849885283514,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Wheat,0.41,47157,43852,3305,Midwest Grains Co.,"Antelope, SD",2023-12-19,1.6718261532596264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Butter,5.85,22528,11268,11260,Happy Cows Dairy,"Jettietown, IL",2023-03-20,3.4093797276853253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Oats,0.64,44014,16333,27681,Organic Grain Collective,"El Monte, VT",2022-03-07,1.4505328596802842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Chicken,2.41,34818,26817,8001,Organic Meats Co.,"Chayaboro, NH",2023-12-17,0.9687872547957083,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Milk,1.02,28069,13605,14464,Fresh Dairy Farms,"East Maggieton, CA",2022-08-19,1.7004124484439445,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Grapes,3.61,10679,3397,7282,Orchard Lane Farms,"Gloverport, CO",2023-03-10,0.23485896017699115,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lamb,13.31,41378,15296,26082,Country Fresh Meats,"Bonniefield, NJ",2022-01-24,2.1005218346608077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Butter,5.52,18620,10360,8260,Dairyland Co-op,"East Helmer, AL",2022-05-13,0.39720880300590444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Beef,8.23,25074,22625,2449,Organic Meats Co.,"North Danteside, VA",2022-05-26,2.7391041162227605,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Rice,0.99,9341,1649,7692,Midwest Grains Co.,"Fadelburgh, WI",2023-02-24,0.6733360555328706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Potatoes,0.93,35676,21799,13877,Sunrise Agriculture,"Sauermouth, WV",2022-02-01,2.8339833593343733,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cheese,8.04,12534,8257,4277,Organic Valley,"Lake Jazmynton, KS",2022-08-29,0.5950133314116884,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Bananas,1.56,42654,16992,25662,Orchard Lane Farms,"Victorville, VA",2023-03-04,3.9728781856441433,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chicken,3.2,44692,11594,33098,Ranchers Pride,"Champaign, SC",2023-04-15,0.45179643051983476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Oats,0.95,2658,2033,625,Farmers Grain Union,"Simeonstad, AL",2023-06-03,0.06142365097588978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Bananas,1.61,30265,14817,15448,Berry Fields,"Robynstead, AZ",2023-12-04,23.7072,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Strawberries,5.05,33415,29813,3602,Citrus World Inc.,"Nealworth, WI",2022-01-05,1.9298938373899535,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Rice,1.1,45916,13249,32667,Golden Harvest Agriculture,"Bentonville, ND",2023-03-02,3.67823431426985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Strawberries,4.91,19534,6089,13445,Citrus World Inc.,"Pittsfield, DE",2023-01-15,0.18639605718308996,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Butter,4.51,30336,21323,9013,Fresh Dairy Farms,"Huntington, LA",2023-04-29,1.5859427296392712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Beef,8.32,44184,25478,18706,Ranchers Pride,"Goodyear, MA",2022-05-14,2.826805725063797,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Corn,0.65,44562,12680,31882,Farmers Grain Union,"Hauckstead, NM",2023-01-06,0.6778573719662141,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Butter,4.62,44362,38175,6187,Dairyland Co-op,"El Centro, PA",2023-06-26,1.1973841038830688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Cheese,7.34,48614,27379,21235,Happy Cows Dairy,"Fort Rollinshire, AR",2023-02-22,4.4252464845644095,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pork,6.49,22688,18467,4221,Organic Meats Co.,"New Eastonboro, FL",2022-12-24,0.8696491641158465,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pork,7.67,49774,38199,11575,Organic Meats Co.,"Reaganview, OH",2022-02-03,9.049751243781095,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Strawberries,4.26,42680,11786,30894,Citrus World Inc.,"Cremincester, VT",2023-01-21,1.0182289416846653,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
